Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
79,6,2013-08-10,13331,1446,1,1,0,1
79,7,2013-08-11,0,0,0,0,0,1
79,1,2013-08-12,19491,2060,1,1,0,1
79,2,2013-08-13,15227,1669,1,0,0,1
79,3,2013-08-14,13198,1382,1,0,0,1
79,4,2013-08-15,14878,1545,1,0,0,1
79,5,2013-08-16,15876,1672,1,0,0,1
79,6,2013-08-17,11810,1478,1,0,0,1
79,7,2013-08-18,0,0,0,0,0,1
79,1,2013-08-19,16239,2105,1,0,0,1
79,2,2013-08-20,13456,1589,1,0,0,1
79,3,2013-08-21,12403,1268,1,0,0,1
79,4,2013-08-22,15205,1658,1,0,0,1
79,5,2013-08-23,13646,1710,1,0,0,1
79,6,2013-08-24,11349,1106,1,0,0,1
79,7,2013-08-25,0,0,0,0,0,1
79,1,2013-08-26,15886,1640,1,0,0,1
79,2,2013-08-27,15980,1632,1,1,0,1
79,3,2013-08-28,15011,1491,1,1,0,1
79,4,2013-08-29,15522,1610,1,1,0,1
79,5,2013-08-30,16578,1882,1,1,0,1
79,6,2013-08-31,13996,1392,1,1,0,1
79,7,2013-09-01,0,0,0,0,0,0
79,1,2013-09-02,18615,2442,1,1,0,0
79,2,2013-09-03,16672,1777,1,1,0,0
79,3,2013-09-04,15378,1825,1,1,0,0
79,4,2013-09-05,14209,1262,1,1,0,0
79,5,2013-09-06,17779,1929,1,1,0,0
79,6,2013-09-07,12046,1227,1,1,0,0
79,7,2013-09-08,0,0,0,0,0,0
79,1,2013-09-09,17714,1666,1,1,0,0
79,2,2013-09-10,14754,1670,1,0,0,0
79,3,2013-09-11,15253,1633,1,0,0,0
79,4,2013-09-12,12832,1380,1,0,0,0
79,5,2013-09-13,16593,1983,1,0,0,0
79,6,2013-09-14,11078,1122,1,0,0,0
79,7,2013-09-15,0,0,0,0,0,0
79,1,2013-09-16,16265,1722,1,0,0,0
79,2,2013-09-17,13911,1847,1,0,0,0
79,3,2013-09-18,14262,1418,1,0,0,0
79,4,2013-09-19,13932,1497,1,0,0,0
79,5,2013-09-20,13869,1527,1,0,0,0
79,6,2013-09-21,11463,1131,1,0,0,0
79,7,2013-09-22,0,0,0,0,0,0
79,1,2013-09-23,16369,2024,1,0,0,0
79,2,2013-09-24,14225,1476,1,1,0,0
79,3,2013-09-25,16084,1614,1,1,0,0
79,4,2013-09-26,15073,1607,1,1,0,0
79,5,2013-09-27,14967,1524,1,1,0,0
79,6,2013-09-28,10958,1195,1,1,0,0
79,7,2013-09-29,0,0,0,0,0,0
79,1,2013-09-30,18955,1728,1,1,0,0
79,2,2013-10-01,15426,1656,1,1,0,0
79,3,2013-10-02,13863,1545,1,1,0,0
79,4,2013-10-03,0,0,0,1,a,0
79,5,2013-10-04,15251,1737,1,1,0,0
79,6,2013-10-05,13479,1188,1,1,0,0
79,7,2013-10-06,0,0,0,0,0,0
79,1,2013-10-07,17315,1940,1,1,0,0
79,2,2013-10-08,12339,1205,1,0,0,0
79,3,2013-10-09,12469,1454,1,0,0,0
79,4,2013-10-10,11520,1140,1,0,0,0
79,5,2013-10-11,13941,1245,1,0,0,0
79,6,2013-10-12,10715,1156,1,0,0,0
79,7,2013-10-13,0,0,0,0,0,0
79,1,2013-10-14,13920,1227,1,0,0,0
79,2,2013-10-15,13405,1293,1,0,0,0
79,3,2013-10-16,12801,1443,1,0,0,0
79,4,2013-10-17,11776,1288,1,0,0,0
79,5,2013-10-18,13363,1445,1,0,0,0
79,6,2013-10-19,10349,1124,1,0,0,0
79,7,2013-10-20,0,0,0,0,0,0
79,1,2013-10-21,15989,1746,1,0,0,0
79,2,2013-10-22,15482,1663,1,1,0,0
79,3,2013-10-23,13112,1448,1,1,0,0
79,4,2013-10-24,13976,1367,1,1,0,0
79,5,2013-10-25,14682,1494,1,1,0,0
79,6,2013-10-26,10924,1086,1,1,0,0
79,7,2013-10-27,0,0,0,0,0,0
79,1,2013-10-28,16002,1694,1,1,0,0
79,2,2013-10-29,14137,1387,1,1,0,0
79,3,2013-10-30,13602,1509,1,1,0,0
79,4,2013-10-31,11875,1342,1,1,0,0
79,5,2013-11-01,13804,1321,1,1,0,0
79,6,2013-11-02,11829,1309,1,1,0,0
79,7,2013-11-03,0,0,0,0,0,0
79,1,2013-11-04,16685,1903,1,1,0,0
79,2,2013-11-05,12161,1384,1,0,0,0
79,3,2013-11-06,11599,1276,1,0,0,0
79,4,2013-11-07,12913,1432,1,0,0,0
79,5,2013-11-08,12987,1393,1,0,0,0
79,6,2013-11-09,10514,1063,1,0,0,0
79,7,2013-11-10,0,0,0,0,0,0
79,1,2013-11-11,13562,1449,1,0,0,0
79,2,2013-11-12,11677,1255,1,0,0,0
79,3,2013-11-13,11726,1337,1,0,0,0
79,4,2013-11-14,10875,1241,1,0,0,0
79,5,2013-11-15,14153,1655,1,0,0,0
79,6,2013-11-16,9586,968,1,0,0,0
79,7,2013-11-17,0,0,0,0,0,0
79,1,2013-11-18,14703,1469,1,0,0,0
79,2,2013-11-19,13574,1334,1,1,0,0
79,3,2013-11-20,14677,1610,1,1,0,0
79,4,2013-11-21,13050,1296,1,1,0,0
79,5,2013-11-22,14117,1594,1,1,0,0
79,6,2013-11-23,11268,1099,1,1,0,0
79,7,2013-11-24,0,0,0,0,0,0
79,1,2013-11-25,15169,1795,1,1,0,0
79,2,2013-11-26,13605,1564,1,1,0,0
79,3,2013-11-27,13900,1628,1,1,0,0
79,4,2013-11-28,14459,1613,1,1,0,0
79,5,2013-11-29,14269,1555,1,1,0,0
79,6,2013-11-30,12827,1124,1,1,0,0
79,7,2013-12-01,0,0,0,0,0,0
79,1,2013-12-02,15249,1992,1,1,0,0
79,2,2013-12-03,13377,1404,1,0,0,0
79,3,2013-12-04,12372,1339,1,0,0,0
79,4,2013-12-05,12392,1171,1,0,0,0
79,5,2013-12-06,11390,1284,1,0,0,0
79,6,2013-12-07,10731,1185,1,0,0,0
79,7,2013-12-08,0,0,0,0,0,0
79,1,2013-12-09,13265,1397,1,0,0,0
79,2,2013-12-10,13156,1292,1,0,0,0
79,3,2013-12-11,13654,1441,1,0,0,0
79,4,2013-12-12,12603,1320,1,0,0,0
79,5,2013-12-13,15542,1941,1,0,0,0
79,6,2013-12-14,11540,1153,1,0,0,0
79,7,2013-12-15,0,0,0,0,0,0
79,1,2013-12-16,16100,1851,1,0,0,0
79,2,2013-12-17,18947,2050,1,1,0,0
79,3,2013-12-18,15764,1507,1,1,0,0
79,4,2013-12-19,16644,2142,1,1,0,0
79,5,2013-12-20,18472,2028,1,1,0,1
79,6,2013-12-21,15219,1469,1,1,0,1
79,7,2013-12-22,0,0,0,0,0,1
79,1,2013-12-23,21038,2037,1,1,0,1
79,2,2013-12-24,18386,1714,1,1,0,1
79,3,2013-12-25,0,0,0,1,c,1
79,4,2013-12-26,0,0,0,1,c,1
79,5,2013-12-27,18726,1850,1,1,0,1
79,6,2013-12-28,15193,1571,1,1,0,1
79,7,2013-12-29,0,0,0,0,0,1
79,1,2013-12-30,22588,2263,1,1,0,1
79,2,2013-12-31,16707,1665,1,0,0,1
79,3,2014-01-01,0,0,0,0,a,1
79,4,2014-01-02,12384,1376,1,0,0,1
79,5,2014-01-03,13181,1425,1,0,0,1
79,6,2014-01-04,11178,1168,1,0,0,1
79,7,2014-01-05,0,0,0,0,0,1
79,1,2014-01-06,15419,1832,1,0,0,1
79,2,2014-01-07,11882,1337,1,0,0,0
79,3,2014-01-08,13258,1573,1,0,0,0
79,4,2014-01-09,11827,1189,1,0,0,0
79,5,2014-01-10,13303,1437,1,0,0,0
79,6,2014-01-11,11767,1367,1,0,0,0
79,7,2014-01-12,0,0,0,0,0,0
79,1,2014-01-13,14380,1707,1,0,0,0
79,2,2014-01-14,12873,1313,1,1,0,0
79,3,2014-01-15,14134,1480,1,1,0,0
79,4,2014-01-16,13237,1276,1,1,0,0
79,5,2014-01-17,15147,1498,1,1,0,0
79,6,2014-01-18,11804,1125,1,1,0,0
79,7,2014-01-19,0,0,0,0,0,0
79,1,2014-01-20,16277,1698,1,1,0,0
79,2,2014-01-21,14123,1504,1,1,0,0
79,3,2014-01-22,13902,1410,1,1,0,0
79,4,2014-01-23,13228,1454,1,1,0,0
79,5,2014-01-24,15604,1829,1,1,0,0
79,6,2014-01-25,11120,1150,1,1,0,0
79,7,2014-01-26,0,0,0,0,0,0
79,1,2014-01-27,17199,1941,1,1,0,0
79,2,2014-01-28,12246,1292,1,0,0,0
79,3,2014-01-29,11572,1163,1,0,0,0
79,4,2014-01-30,11068,1143,1,0,0,0
79,5,2014-01-31,12829,1376,1,0,0,0
79,6,2014-02-01,10435,1147,1,0,0,0
79,7,2014-02-02,0,0,0,0,0,0
79,1,2014-02-03,15292,1672,1,0,0,0
79,2,2014-02-04,13595,1465,1,0,0,0
79,3,2014-02-05,12062,1288,1,0,0,0
79,4,2014-02-06,11686,1160,1,0,0,0
79,5,2014-02-07,12893,1541,1,0,0,0
79,6,2014-02-08,10547,1158,1,0,0,0
79,7,2014-02-09,0,0,0,0,0,0
79,1,2014-02-10,15204,1453,1,0,0,0
79,2,2014-02-11,15632,2076,1,1,0,0
79,3,2014-02-12,15849,2022,1,1,0,0
79,4,2014-02-13,14462,1677,1,1,0,0
79,5,2014-02-14,15920,1698,1,1,0,0
79,6,2014-02-15,11264,1136,1,1,0,0
79,7,2014-02-16,0,0,0,0,0,0
79,1,2014-02-17,16602,1950,1,1,0,0
79,2,2014-02-18,14816,1504,1,1,0,0
79,3,2014-02-19,15239,1746,1,1,0,0
79,4,2014-02-20,13101,1531,1,1,0,0
79,5,2014-02-21,15865,1756,1,1,0,0
79,6,2014-02-22,12499,1585,1,1,0,0
79,7,2014-02-23,0,0,0,0,0,0
79,1,2014-02-24,16526,1786,1,1,0,0
79,2,2014-02-25,12583,1675,1,0,0,0
79,3,2014-02-26,11845,1315,1,0,0,0
79,4,2014-02-27,11119,1224,1,0,0,0
79,5,2014-02-28,15830,1846,1,0,0,0
79,6,2014-03-01,10378,1356,1,0,0,0
79,7,2014-03-02,0,0,0,0,0,0
79,1,2014-03-03,16506,1880,1,0,0,0
79,2,2014-03-04,12809,1310,1,0,0,0
79,3,2014-03-05,12240,1380,1,0,0,0
79,4,2014-03-06,13080,1412,1,0,0,0
79,5,2014-03-07,12241,1458,1,0,0,0
79,6,2014-03-08,9837,958,1,0,0,0
79,7,2014-03-09,0,0,0,0,0,0
79,1,2014-03-10,13818,1716,1,0,0,0
79,2,2014-03-11,15331,1704,1,1,0,0
79,3,2014-03-12,14095,1652,1,1,0,0
79,4,2014-03-13,14832,1540,1,1,0,0
79,5,2014-03-14,15824,1555,1,1,0,0
79,6,2014-03-15,13002,1349,1,1,0,0
79,7,2014-03-16,0,0,0,0,0,0
79,1,2014-03-17,17308,1978,1,1,0,0
79,2,2014-03-18,14076,1520,1,1,0,0
79,3,2014-03-19,15065,1593,1,1,0,0
79,4,2014-03-20,13753,1458,1,1,0,0
79,5,2014-03-21,16740,1966,1,1,0,0
79,6,2014-03-22,11988,1448,1,1,0,0
79,7,2014-03-23,0,0,0,0,0,0
79,1,2014-03-24,17561,1791,1,1,0,0
79,2,2014-03-25,13900,1454,1,0,0,0
79,3,2014-03-26,13460,1389,1,0,0,0
79,4,2014-03-27,13747,1610,1,0,0,0
79,5,2014-03-28,15969,1663,1,0,0,0
79,6,2014-03-29,11725,1209,1,0,0,0
79,7,2014-03-30,0,0,0,0,0,0
79,1,2014-03-31,16135,1806,1,0,0,0
79,2,2014-04-01,0,0,0,0,b,0
79,3,2014-04-02,15607,1526,1,0,0,0
79,4,2014-04-03,15000,1506,1,0,0,0
79,5,2014-04-04,15372,1396,1,0,0,0
79,6,2014-04-05,11685,1266,1,0,0,0
79,7,2014-04-06,0,0,0,0,0,0
79,1,2014-04-07,16375,1658,1,0,0,0
79,2,2014-04-08,16262,2015,1,1,0,0
79,3,2014-04-09,15741,1616,1,1,0,0
79,4,2014-04-10,15475,1695,1,1,0,0
79,5,2014-04-11,17669,1944,1,1,0,0
79,6,2014-04-12,13485,1465,1,1,0,0
79,7,2014-04-13,0,0,0,0,0,0
79,1,2014-04-14,20695,2630,1,1,0,0
79,2,2014-04-15,14940,1450,1,1,0,0
79,3,2014-04-16,16474,1690,1,1,0,0
79,4,2014-04-17,15918,1756,1,1,0,0
79,5,2014-04-18,17477,1746,1,1,0,0
79,6,2014-04-19,14288,1527,1,1,0,0
79,7,2014-04-20,0,0,0,0,0,0
79,1,2014-04-21,19234,1792,1,1,0,0
79,2,2014-04-22,16166,1785,1,0,0,0
79,3,2014-04-23,14679,1511,1,0,0,0
79,4,2014-04-24,13894,1380,1,0,0,0
79,5,2014-04-25,14589,1362,1,0,0,0
79,6,2014-04-26,13202,1636,1,0,0,0
79,7,2014-04-27,0,0,0,0,0,0
79,1,2014-04-28,16318,1834,1,0,0,0
79,2,2014-04-29,17721,2032,1,0,0,0
79,3,2014-04-30,13434,1369,1,0,0,0
79,4,2014-05-01,0,0,0,0,a,0
79,5,2014-05-02,15250,1440,1,0,0,0
79,6,2014-05-03,12168,1164,1,0,0,0
79,7,2014-05-04,0,0,0,0,0,0
79,1,2014-05-05,16216,2008,1,0,0,0
79,2,2014-05-06,17905,2133,1,1,0,0
79,3,2014-05-07,19027,1837,1,1,0,0
79,4,2014-05-08,19340,2101,1,1,0,0
79,5,2014-05-09,17819,1637,1,1,0,0
79,6,2014-05-10,15064,1479,1,1,0,0
79,7,2014-05-11,0,0,0,0,0,0
79,1,2014-05-12,19648,1852,1,1,0,0
79,2,2014-05-13,17339,1708,1,1,0,0
79,3,2014-05-14,16221,1784,1,1,0,0
79,4,2014-05-15,17861,1805,1,1,0,0
79,5,2014-05-16,18431,1990,1,1,0,0
79,6,2014-05-17,13360,1276,1,1,0,0
79,7,2014-05-18,0,0,0,0,0,0
79,1,2014-05-19,19017,2138,1,1,0,0
79,2,2014-05-20,16426,1617,1,0,0,0
79,3,2014-05-21,15033,1723,1,0,0,0
79,4,2014-05-22,14310,1424,1,0,0,0
79,5,2014-05-23,18067,1839,1,0,0,0
79,6,2014-05-24,12537,1309,1,0,0,0
79,7,2014-05-25,0,0,0,0,0,0
79,1,2014-05-26,19700,2225,1,0,0,0
79,2,2014-05-27,16919,1902,1,0,0,0
79,3,2014-05-28,15289,1562,1,0,0,0
79,4,2014-05-29,14964,1675,1,0,0,0
79,5,2014-05-30,15921,1791,1,0,0,0
79,6,2014-05-31,12224,1215,1,0,0,0
79,7,2014-06-01,0,0,0,0,0,0
79,1,2014-06-02,18156,2002,1,0,0,0
79,2,2014-06-03,18945,1910,1,1,0,0
79,3,2014-06-04,15584,1636,1,1,0,0
79,4,2014-06-05,17722,1861,1,1,0,0
79,5,2014-06-06,18961,2041,1,1,0,0
79,6,2014-06-07,13702,1461,1,1,0,0
79,7,2014-06-08,0,0,0,0,0,0
79,1,2014-06-09,20349,2230,1,1,0,0
79,2,2014-06-10,18532,1811,1,1,0,0
79,3,2014-06-11,17192,1913,1,1,0,0
79,4,2014-06-12,18458,1881,1,1,0,0
79,5,2014-06-13,21001,2075,1,1,0,0
79,6,2014-06-14,14965,1580,1,1,0,0
79,7,2014-06-15,0,0,0,0,0,0
79,1,2014-06-16,21789,2398,1,1,0,0
79,2,2014-06-17,15335,1696,1,0,0,0
79,3,2014-06-18,14991,1601,1,0,0,0
79,4,2014-06-19,14627,1615,1,0,0,0
79,5,2014-06-20,17861,1948,1,0,0,0
79,6,2014-06-21,12303,1371,1,0,0,0
79,7,2014-06-22,0,0,0,0,0,0
79,1,2014-06-23,17539,1641,1,0,0,0
79,2,2014-06-24,16040,2011,1,0,0,0
79,3,2014-06-25,15140,1556,1,0,0,0
79,4,2014-06-26,16078,1873,1,0,0,0
79,5,2014-06-27,15945,1677,1,0,0,0
79,6,2014-06-28,12623,1309,1,0,0,0
79,7,2014-06-29,0,0,0,0,0,0
79,1,2014-06-30,16418,1862,1,0,0,0
79,2,2014-07-01,19665,2124,1,1,0,1
79,3,2014-07-02,15689,1761,1,1,0,1
79,4,2014-07-03,19780,2128,1,1,0,1
79,5,2014-07-04,17193,1837,1,1,0,1
79,6,2014-07-05,15793,1783,1,1,0,1
79,7,2014-07-06,0,0,0,0,0,1
79,1,2014-07-07,21784,2200,1,1,0,1
79,2,2014-07-08,16994,1931,1,1,0,1
79,3,2014-07-09,17328,2056,1,1,0,1
79,4,2014-07-10,18171,1759,1,1,0,1
79,5,2014-07-11,15574,1976,1,1,0,1
79,6,2014-07-12,12961,1479,1,1,0,1
79,7,2014-07-13,0,0,0,0,0,1
79,1,2014-07-14,20426,2132,1,1,0,1
79,2,2014-07-15,16011,1570,1,0,0,1
79,3,2014-07-16,15093,1462,1,0,0,1
79,4,2014-07-17,15166,1711,1,0,0,1
79,5,2014-07-18,18404,1852,1,0,0,1
79,6,2014-07-19,13886,1470,1,0,0,1
79,7,2014-07-20,0,0,0,0,0,1
79,1,2014-07-21,18020,1998,1,0,0,1
79,2,2014-07-22,16786,1918,1,0,0,1
79,3,2014-07-23,14221,1456,1,0,0,1
79,4,2014-07-24,15513,1837,1,0,0,1
79,5,2014-07-25,18549,2150,1,0,0,1
79,6,2014-07-26,11825,1182,1,0,0,1
79,7,2014-07-27,0,0,0,0,0,1
79,1,2014-07-28,16008,1789,1,0,0,1
79,2,2014-07-29,16193,1651,1,1,0,1
79,3,2014-07-30,16517,1761,1,1,0,1
79,4,2014-07-31,15389,1815,1,1,0,1
79,5,2014-08-01,20198,2308,1,1,0,1
79,6,2014-08-02,13304,1429,1,1,0,1
79,7,2014-08-03,0,0,0,0,0,1
79,1,2014-08-04,21197,2171,1,1,0,1
79,2,2014-08-05,0,0,0,1,0,1
79,3,2014-08-06,0,0,0,1,0,1
79,4,2014-08-07,16952,1868,1,1,0,1
79,5,2014-08-08,17988,2047,1,1,0,1
79,6,2014-08-09,13380,1376,1,1,0,1
79,7,2014-08-10,0,0,0,0,0,1
79,1,2014-08-11,21088,2587,1,1,0,1
79,2,2014-08-12,16629,1608,1,0,0,1
79,3,2014-08-13,13785,1518,1,0,0,1
79,4,2014-08-14,13743,1434,1,0,0,1
79,5,2014-08-15,16442,1499,1,0,0,1
79,6,2014-08-16,13130,1378,1,0,0,1
79,7,2014-08-17,0,0,0,0,0,1
79,1,2014-08-18,18095,1950,1,0,0,1
79,2,2014-08-19,13724,1423,1,0,0,1
79,3,2014-08-20,13794,1450,1,0,0,1
79,4,2014-08-21,12734,1375,1,0,0,1
79,5,2014-08-22,17011,1613,1,0,0,1
79,6,2014-08-23,11357,1384,1,0,0,1
79,7,2014-08-24,0,0,0,0,0,1
79,1,2014-08-25,17508,1775,1,0,0,1
79,2,2014-08-26,18879,1868,1,1,0,1
79,3,2014-08-27,16795,1709,1,1,0,1
79,4,2014-08-28,16759,1863,1,1,0,1
79,5,2014-08-29,19630,2027,1,1,0,1
79,6,2014-08-30,13951,1548,1,1,0,1
79,7,2014-08-31,0,0,0,0,0,1
79,1,2014-09-01,20192,2172,1,1,0,0
79,2,2014-09-02,18349,1882,1,1,0,0
79,3,2014-09-03,19428,2069,1,1,0,0
79,4,2014-09-04,15721,1784,1,1,0,0
79,5,2014-09-05,17209,1713,1,1,0,0
79,6,2014-09-06,14217,1462,1,1,0,0
79,7,2014-09-07,0,0,0,0,0,0
79,1,2014-09-08,18233,1898,1,1,0,0
79,2,2014-09-09,14883,1521,1,0,0,0
79,3,2014-09-10,14176,1309,1,0,0,0
79,4,2014-09-11,14009,1231,1,0,0,0
79,5,2014-09-12,15359,1640,1,0,0,0
79,6,2014-09-13,11211,1252,1,0,0,0
79,7,2014-09-14,0,0,0,0,0,0
79,1,2014-09-15,14268,1544,1,0,0,0
79,2,2014-09-16,17159,1650,1,0,0,0
79,3,2014-09-17,13573,1443,1,0,0,0
79,4,2014-09-18,13218,1487,1,0,0,0
79,5,2014-09-19,15957,1571,1,0,0,0
79,6,2014-09-20,10657,1123,1,0,0,0
79,7,2014-09-21,0,0,0,0,0,0
79,1,2014-09-22,13153,1329,1,0,0,0
79,2,2014-09-23,16699,2118,1,1,0,0
79,3,2014-09-24,14271,1540,1,1,0,0
79,4,2014-09-25,13751,1326,1,1,0,0
79,5,2014-09-26,17905,1891,1,1,0,0
79,6,2014-09-27,13090,1247,1,1,0,0
79,7,2014-09-28,0,0,0,0,0,0
79,1,2014-09-29,0,0,0,1,0,0
79,2,2014-09-30,16698,1908,1,1,0,0
79,3,2014-10-01,16504,1769,1,1,0,0
79,4,2014-10-02,16580,1922,1,1,0,0
79,5,2014-10-03,0,0,0,1,a,0
79,6,2014-10-04,12690,1427,1,1,0,0
79,7,2014-10-05,0,0,0,0,0,0
79,1,2014-10-06,17985,2009,1,1,0,0
79,2,2014-10-07,14119,1350,1,0,0,0
79,3,2014-10-08,13522,1203,1,0,0,0
79,4,2014-10-09,12235,1299,1,0,0,0
79,5,2014-10-10,13035,1339,1,0,0,0
79,6,2014-10-11,11148,1229,1,0,0,0
79,7,2014-10-12,0,0,0,0,0,0
79,1,2014-10-13,15052,1572,1,0,0,0
79,2,2014-10-14,13922,1482,1,0,0,0
79,3,2014-10-15,12812,1380,1,0,0,0
79,4,2014-10-16,13229,1315,1,0,0,0
79,5,2014-10-17,13957,1687,1,0,0,0
79,6,2014-10-18,11834,1255,1,0,0,0
79,7,2014-10-19,0,0,0,0,0,0
79,1,2014-10-20,16725,1844,1,0,0,0
79,2,2014-10-21,14345,1583,1,1,0,0
79,3,2014-10-22,14646,1566,1,1,0,0
79,4,2014-10-23,14539,1468,1,1,0,0
79,5,2014-10-24,17606,1943,1,1,0,0
79,6,2014-10-25,12288,1347,1,1,0,0
79,7,2014-10-26,0,0,0,0,0,0
79,1,2014-10-27,17198,1946,1,1,0,0
79,2,2014-10-28,17153,1852,1,1,0,0
79,3,2014-10-29,14529,1755,1,1,0,0
79,4,2014-10-30,14292,1382,1,1,0,0
79,5,2014-10-31,16863,1631,1,1,0,0
79,6,2014-11-01,12452,1222,1,1,0,0
79,7,2014-11-02,0,0,0,0,0,0
79,1,2014-11-03,16560,1785,1,1,0,0
79,2,2014-11-04,13637,1444,1,0,0,0
79,3,2014-11-05,11956,1294,1,0,0,0
79,4,2014-11-06,10721,1053,1,0,0,0
79,5,2014-11-07,12633,1187,1,0,0,0
79,6,2014-11-08,11892,1417,1,0,0,0
79,7,2014-11-09,0,0,0,0,0,0
79,1,2014-11-10,15137,1351,1,0,0,0
79,2,2014-11-11,14360,1537,1,0,0,0
79,3,2014-11-12,12521,1218,1,0,0,0
79,4,2014-11-13,11934,1200,1,0,0,0
79,5,2014-11-14,13975,1490,1,0,0,0
79,6,2014-11-15,11436,1112,1,0,0,0
79,7,2014-11-16,0,0,0,0,0,0
79,1,2014-11-17,16640,1769,1,0,0,0
79,2,2014-11-18,15762,1645,1,1,0,0
79,3,2014-11-19,15556,1664,1,1,0,0
79,4,2014-11-20,14711,1409,1,1,0,0
79,5,2014-11-21,15781,1518,1,1,0,0
79,6,2014-11-22,12346,1365,1,1,0,0
79,7,2014-11-23,0,0,0,0,0,0
79,1,2014-11-24,17917,1620,1,1,0,0
79,2,2014-11-25,13377,1334,1,1,0,0
79,3,2014-11-26,13095,1363,1,1,0,0
79,4,2014-11-27,14107,1390,1,1,0,0
79,5,2014-11-28,14475,1509,1,1,0,0
79,6,2014-11-29,10894,1283,1,1,0,0
79,7,2014-11-30,0,0,0,0,0,0
79,1,2014-12-01,18154,2353,1,1,0,0
79,2,2014-12-02,12210,1181,1,0,0,0
79,3,2014-12-03,11345,1243,1,0,0,0
79,4,2014-12-04,12014,1254,1,0,0,0
79,5,2014-12-05,14392,1680,1,0,0,0
79,6,2014-12-06,11936,1251,1,0,0,0
79,7,2014-12-07,0,0,0,0,0,0
79,1,2014-12-08,15801,1634,1,0,0,0
79,2,2014-12-09,15291,1473,1,0,0,0
79,3,2014-12-10,13054,1294,1,0,0,0
79,4,2014-12-11,12116,1358,1,0,0,0
79,5,2014-12-12,18265,2188,1,0,0,0
79,6,2014-12-13,9913,1183,1,0,0,0
79,7,2014-12-14,0,0,0,0,0,0
79,1,2014-12-15,17383,1682,1,0,0,0
79,2,2014-12-16,17221,1993,1,1,0,0
79,3,2014-12-17,18126,1921,1,1,0,0
79,4,2014-12-18,16257,1853,1,1,0,0
79,5,2014-12-19,21163,2288,1,1,0,0
79,6,2014-12-20,14860,1384,1,1,0,1
79,7,2014-12-21,0,0,0,0,0,1
79,1,2014-12-22,18968,1856,1,1,0,1
79,2,2014-12-23,18426,2023,1,1,0,1
79,3,2014-12-24,19454,1986,1,1,0,1
79,4,2014-12-25,0,0,0,1,c,1
79,5,2014-12-26,0,0,0,1,c,1
79,6,2014-12-27,15899,1724,1,1,0,1
79,7,2014-12-28,0,0,0,0,0,1
79,1,2014-12-29,23020,2515,1,1,0,1
79,2,2014-12-30,18478,2136,1,0,0,1
79,3,2014-12-31,17189,1770,1,0,0,1
79,4,2015-01-01,0,0,0,0,a,1
79,5,2015-01-02,12875,1344,1,0,0,1
79,6,2015-01-03,11165,1229,1,0,0,1
79,7,2015-01-04,0,0,0,0,0,1
79,1,2015-01-05,16208,1842,1,0,0,1
79,2,2015-01-06,12920,1472,1,0,0,1
79,3,2015-01-07,13565,1448,1,0,0,0
79,4,2015-01-08,12779,1275,1,0,0,0
79,5,2015-01-09,13752,1327,1,0,0,0
79,6,2015-01-10,10890,1085,1,0,0,0
79,7,2015-01-11,0,0,0,0,0,0
79,1,2015-01-12,16199,1572,1,0,0,0
79,2,2015-01-13,13242,1361,1,1,0,0
79,3,2015-01-14,15183,2119,1,1,0,0
79,4,2015-01-15,14844,1667,1,1,0,0
79,5,2015-01-16,13751,1430,1,1,0,0
79,6,2015-01-17,11030,1276,1,1,0,0
79,7,2015-01-18,0,0,0,0,0,0
79,1,2015-01-19,17625,1997,1,1,0,0
79,2,2015-01-20,14908,1595,1,1,0,0
79,3,2015-01-21,14592,1680,1,1,0,0
79,4,2015-01-22,14207,1548,1,1,0,0
79,5,2015-01-23,16419,1831,1,1,0,0
79,6,2015-01-24,14357,1331,1,1,0,0
79,7,2015-01-25,0,0,0,0,0,0
79,1,2015-01-26,19767,2007,1,1,0,0
79,2,2015-01-27,14296,1695,1,0,0,0
79,3,2015-01-28,13008,1450,1,0,0,0
79,4,2015-01-29,13720,1446,1,0,0,0
79,5,2015-01-30,12693,1313,1,0,0,0
79,6,2015-01-31,0,0,0,0,0,0
79,7,2015-02-01,0,0,0,0,0,0
79,1,2015-02-02,15677,1664,1,0,0,0
79,2,2015-02-03,15077,1372,1,0,0,0
79,3,2015-02-04,13168,1339,1,0,0,0
79,4,2015-02-05,13611,1477,1,0,0,0
79,5,2015-02-06,14008,1550,1,0,0,0
79,6,2015-02-07,10964,1263,1,0,0,0
79,7,2015-02-08,0,0,0,0,0,0
79,1,2015-02-09,17993,1765,1,0,0,0
79,2,2015-02-10,17069,1934,1,1,0,0
79,3,2015-02-11,14501,1536,1,1,0,0
79,4,2015-02-12,13169,1346,1,1,0,0
79,5,2015-02-13,15645,1810,1,1,0,0
79,6,2015-02-14,12842,1431,1,1,0,0
79,7,2015-02-15,0,0,0,0,0,0
79,1,2015-02-16,17486,2083,1,1,0,0
79,2,2015-02-17,16118,1650,1,1,0,0
79,3,2015-02-18,16418,1608,1,1,0,0
79,4,2015-02-19,15187,1474,1,1,0,0
79,5,2015-02-20,17706,1953,1,1,0,0
79,6,2015-02-21,12584,1288,1,1,0,0
79,7,2015-02-22,0,0,0,0,0,0
79,1,2015-02-23,21052,2390,1,1,0,0
79,2,2015-02-24,16467,1650,1,0,0,0
79,3,2015-02-25,13169,1255,1,0,0,0
